datetime,open,high,low,close,volume,amount
2021-04-21 09:35,3456.30,3467.42,3454.62,3461.01,3291774,32917741568.00
2021-04-21 09:40,3461.65,3466.45,3457.47,3466.39,1913846,19138461696.00
2021-04-21 09:45,3466.09,3466.09,3457.27,3460.04,1550871,15508717568.00
2021-04-21 09:50,3459.85,3459.85,3455.58,3459.04,1367839,13678395392.00
2021-04-21 09:55,3459.63,3461.81,3453.66,3453.85,1214766,12147662848.00
2021-04-21 10:00,3454.16,3455.33,3450.88,3455.13,1108430,11084308480.00
2021-04-21 10:05,3454.94,3454.99,3450.11,3454.01,978070,9780707328.00
2021-04-21 10:10,3453.84,3459.88,3453.28,3459.33,776557,7765573632.00
2021-04-21 10:15,3459.12,3462.37,3455.54,3462.37,701191,7011917824.00
2021-04-21 10:20,3462.70,3464.34,3460.21,3464.34,723102,7231029248.00
2021-04-21 10:25,3464.21,3464.21,3459.55,3461.34,625428,6254280704.00
2021-04-21 10:30,3460.46,3462.52,3459.69,3462.52,528855,5288558592.00
2021-04-21 10:35,3462.39,3466.48,3462.39,3466.06,547656,5476564992.00
2021-04-21 10:40,3466.61,3468.58,3465.42,3466.74,487083,4870832128.00
2021-04-21 10:45,3466.01,3468.02,3464.98,3466.43,498098,4980981760.00
2021-04-21 10:50,3465.59,3467.72,3465.03,3467.29,457438,4574380032.00
2021-04-21 10:55,3467.31,3471.04,3467.27,3470.92,469200,4692000768.00
2021-04-21 11:00,3470.83,3471.12,3468.26,3469.34,435778,4357783552.00
2021-04-21 11:05,3469.05,3473.25,3468.75,3472.79,432514,4325146624.00
2021-04-21 11:10,3473.29,3476.65,3472.72,3476.07,511367,5113675776.00
2021-04-21 11:15,3476.05,3479.35,3476.02,3476.98,490997,4909973504.00
2021-04-21 11:20,3477.10,3478.33,3475.60,3475.90,406265,4062658560.00
2021-04-21 11:25,3475.99,3476.81,3473.70,3474.99,389929,3899293696.00
2021-04-21 11:30,3475.49,3478.17,3475.11,3478.06,397328,3973283840.00
2021-04-21 13:05,3478.06,3479.95,3473.87,3474.19,607898,6078988288.00
2021-04-21 13:10,3474.36,3474.36,3471.28,3471.64,413415,4134158336.00
2021-04-21 13:15,3471.74,3473.75,3471.74,3473.58,399920,3999203328.00
2021-04-21 13:20,3473.50,3475.45,3472.20,3475.23,421563,4215635968.00
2021-04-21 13:25,3475.72,3479.13,3475.21,3478.86,469911,4699111424.00
2021-04-21 13:30,3478.69,3479.52,3476.00,3477.58,417000,4170006528.00
2021-04-21 13:35,3477.28,3479.38,3475.13,3475.13,466499,4664999936.00
2021-04-21 13:40,3475.57,3476.20,3472.34,3476.15,422243,4222435328.00
2021-04-21 13:45,3476.00,3478.19,3475.53,3477.66,458550,4585504768.00
2021-04-21 13:50,3477.18,3477.99,3475.90,3477.90,457913,4579131392.00
2021-04-21 13:55,3477.02,3478.26,3474.70,3475.46,446988,4469882880.00
2021-04-21 14:00,3474.74,3476.17,3474.25,3475.30,424733,4247339008.00
2021-04-21 14:05,3475.08,3480.74,3474.96,3480.02,470440,4704403456.00
2021-04-21 14:10,3480.82,3481.25,3476.43,3477.28,453523,4535238656.00
2021-04-21 14:15,3477.86,3478.16,3473.68,3475.79,460051,4600512512.00
2021-04-21 14:20,3475.69,3476.71,3474.66,3475.42,401370,4013703168.00
2021-04-21 14:25,3475.34,3476.33,3472.92,3473.21,472924,4729241600.00
2021-04-21 14:30,3472.64,3473.75,3470.24,3471.75,533721,5337219072.00
2021-04-21 14:35,3471.79,3473.53,3470.44,3472.82,504384,5043847168.00
2021-04-21 14:40,3472.22,3472.57,3470.05,3472.07,518651,5186519040.00
2021-04-21 14:45,3472.24,3474.49,3472.02,3474.03,554523,5545230336.00
2021-04-21 14:50,3474.24,3474.57,3473.16,3473.72,638376,6383763456.00
2021-04-21 14:55,3474.31,3474.61,3472.82,3473.23,842504,8425046016.00
2021-04-21 15:00,3473.13,3474.61,3472.93,3472.93,829908,8299085824.00
2021-04-22 09:35,3482.83,3485.36,3474.57,3475.18,2748188,27481880576.00
2021-04-22 09:40,3475.50,3480.23,3473.30,3478.42,1716771,17167710208.00
2021-04-22 09:45,3479.12,3479.12,3472.49,3476.43,1394547,13945470976.00
2021-04-22 09:50,3476.19,3476.19,3470.56,3473.33,1370700,13707005952.00
2021-04-22 09:55,3473.59,3473.59,3467.13,3469.26,1151757,11517575168.00
2021-04-22 10:00,3469.23,3469.64,3466.07,3467.89,1031172,10311729152.00
2021-04-22 10:05,3467.56,3471.06,3463.10,3463.96,1080869,10808696832.00
2021-04-22 10:10,3464.02,3467.47,3463.80,3467.11,850549,8505491456.00
2021-04-22 10:15,3467.33,3471.32,3466.81,3469.62,742658,7426580480.00
2021-04-22 10:20,3469.67,3473.40,3469.56,3472.27,681846,6818463744.00
2021-04-22 10:25,3472.01,3474.44,3470.89,3471.62,631832,6318325760.00
2021-04-22 10:30,3471.00,3475.36,3471.00,3475.36,588722,5887229952.00
2021-04-22 10:35,3474.73,3476.20,3470.88,3472.99,646800,6468009984.00
2021-04-22 10:40,3472.70,3473.52,3468.95,3471.50,536872,5368725504.00
2021-04-22 10:45,3471.57,3476.05,3471.57,3475.53,579713,5797134336.00
2021-04-22 10:50,3475.29,3476.24,3473.95,3475.64,477780,4777803776.00
2021-04-22 10:55,3476.19,3478.58,3474.77,3475.72,546036,5460361216.00
2021-04-22 11:00,3475.97,3476.40,3474.54,3474.94,444581,4445814784.00
2021-04-22 11:05,3475.43,3476.94,3474.82,3476.32,469839,4698390528.00
2021-04-22 11:10,3476.03,3476.60,3472.00,3473.28,462633,4626333696.00
2021-04-22 11:15,3472.82,3477.12,3472.82,3475.33,398404,3984048128.00
2021-04-22 11:20,3475.57,3476.95,3474.92,3475.59,414919,4149198848.00
2021-04-22 11:25,3475.38,3475.38,3469.12,3469.17,464388,4643880960.00
2021-04-22 11:30,3469.42,3471.87,3469.42,3471.23,366819,3668197376.00
2021-04-22 13:05,3472.39,3472.41,3468.23,3469.28,575873,5758730240.00
2021-04-22 13:10,3469.11,3469.34,3465.83,3468.91,451197,4511973376.00
2021-04-22 13:15,3469.02,3469.02,3465.72,3466.06,439048,4390486016.00
2021-04-22 13:20,3466.00,3468.66,3465.55,3468.66,398234,3982344192.00
2021-04-22 13:25,3468.90,3470.52,3467.81,3469.95,388890,3888906240.00
2021-04-22 13:30,3469.49,3471.43,3469.32,3470.70,401006,4010065920.00
2021-04-22 13:35,3470.25,3470.25,3467.10,3467.10,420298,4202987520.00
2021-04-22 13:40,3466.72,3466.90,3464.98,3466.25,472103,4721033216.00
2021-04-22 13:45,3466.28,3466.54,3464.19,3465.03,435748,4357488640.00
2021-04-22 13:50,3464.53,3467.76,3464.14,3467.61,410325,4103258112.00
2021-04-22 13:55,3467.56,3469.34,3466.92,3467.09,402294,4022943744.00
2021-04-22 14:00,3467.06,3467.90,3465.72,3466.47,409241,4092411904.00
2021-04-22 14:05,3466.47,3466.47,3463.34,3463.57,476153,4761534464.00
2021-04-22 14:10,3463.56,3463.58,3461.71,3461.96,466077,4660772864.00
2021-04-22 14:15,3461.56,3461.56,3456.32,3458.40,629915,6299156480.00
2021-04-22 14:20,3458.32,3459.20,3456.45,3458.49,471474,4714741760.00
2021-04-22 14:25,3458.26,3461.78,3458.26,3461.25,411946,4119461888.00
2021-04-22 14:30,3461.03,3461.77,3459.44,3460.41,416663,4166631424.00
2021-04-22 14:35,3460.34,3460.47,3458.46,3459.72,497854,4978540544.00
2021-04-22 14:40,3459.97,3460.82,3458.81,3458.81,516109,5161091072.00
2021-04-22 14:45,3458.68,3460.75,3458.68,3460.75,555692,5556928512.00
2021-04-22 14:50,3460.44,3463.71,3460.41,3463.64,648269,6482690048.00
2021-04-22 14:55,3463.42,3464.98,3463.17,3464.79,799857,7998570496.00
2021-04-22 15:00,3464.69,3466.10,3464.69,3465.11,815421,8154218496.00
2021-04-23 09:35,3462.09,3463.67,3456.33,3462.99,2541055,25410553856.00
2021-04-23 09:40,3463.22,3464.83,3461.91,3463.98,1670527,16705275904.00
2021-04-23 09:45,3464.67,3470.43,3464.13,3470.43,1390334,13903347712.00
2021-04-23 09:50,3470.34,3479.59,3470.34,3477.40,1287056,12870569984.00
2021-04-23 09:55,3478.24,3480.19,3475.39,3476.23,1112466,11124662272.00
2021-04-23 10:00,3476.55,3476.93,3469.74,3469.85,986149,9861496832.00
2021-04-23 10:05,3470.03,3473.90,3467.04,3473.81,1003551,10035511296.00
2021-04-23 10:10,3473.48,3477.20,3473.48,3475.35,861161,8611618816.00
2021-04-23 10:15,3475.31,3477.52,3474.56,3474.83,792141,7921418240.00
2021-04-23 10:20,3474.52,3474.59,3471.88,3472.57,682913,6829137920.00
2021-04-23 10:25,3473.07,3477.94,3472.09,3477.66,692941,6929416192.00
2021-04-23 10:30,3477.28,3477.91,3474.69,3476.05,675472,6754729984.00
2021-04-23 10:35,3475.86,3480.04,3475.86,3479.85,701936,7019364352.00
2021-04-23 10:40,3479.99,3482.18,3479.75,3480.72,718888,7188889600.00
2021-04-23 10:45,3480.61,3482.36,3477.41,3477.65,689712,6897123328.00
2021-04-23 10:50,3477.13,3477.76,3475.07,3475.82,604372,6043729920.00
2021-04-23 10:55,3476.02,3478.30,3476.02,3476.29,573313,5733138432.00
2021-04-23 11:00,3476.28,3476.28,3471.88,3475.35,592750,5927501824.00
2021-04-23 11:05,3476.23,3476.36,3474.51,3474.79,546960,5469601792.00
2021-04-23 11:10,3474.13,3478.11,3474.09,3477.55,556086,5560860672.00
2021-04-23 11:15,3477.61,3478.46,3473.39,3473.39,537395,5373952000.00
2021-04-23 11:20,3473.24,3474.53,3469.40,3470.10,456954,4569546752.00
2021-04-23 11:25,3469.89,3469.96,3467.35,3467.35,456417,4564172800.00
2021-04-23 11:30,3467.20,3467.55,3465.28,3466.68,450402,4504027136.00
2021-04-23 13:05,3466.68,3469.46,3466.47,3467.21,530584,5305843712.00
2021-04-23 13:10,3467.26,3467.26,3458.68,3458.68,578501,5785010176.00
2021-04-23 13:15,3458.57,3461.10,3457.46,3460.48,495114,4951146496.00
2021-04-23 13:20,3460.55,3461.44,3458.98,3460.75,410157,4101570560.00
2021-04-23 13:25,3460.60,3463.52,3460.60,3460.99,377908,3779084288.00
2021-04-23 13:30,3461.05,3461.97,3459.60,3459.79,408169,4081696768.00
2021-04-23 13:35,3459.27,3461.05,3457.94,3460.81,449819,4498194432.00
2021-04-23 13:40,3460.67,3464.68,3460.66,3464.68,391962,3919626240.00
2021-04-23 13:45,3464.35,3465.91,3462.77,3465.91,385766,3857661952.00
2021-04-23 13:50,3465.60,3466.77,3464.12,3465.43,399974,3999744000.00
2021-04-23 13:55,3465.80,3467.53,3465.49,3466.43,389013,3890135040.00
2021-04-23 14:00,3466.69,3466.74,3464.54,3464.54,375627,3756277760.00
2021-04-23 14:05,3465.15,3467.03,3464.77,3465.06,425939,4259397632.00
2021-04-23 14:10,3465.73,3465.73,3461.61,3461.81,460916,4609163264.00
2021-04-23 14:15,3462.59,3464.23,3461.49,3462.84,438629,4386291712.00
2021-04-23 14:20,3463.63,3463.63,3460.29,3461.13,424098,4240982016.00
2021-04-23 14:25,3461.46,3465.76,3461.10,3465.08,422700,4227006464.00
2021-04-23 14:30,3466.38,3467.85,3465.67,3467.58,411497,4114972672.00
2021-04-23 14:35,3468.04,3471.97,3468.04,3470.16,536199,5361991680.00
2021-04-23 14:40,3469.77,3470.71,3469.11,3469.95,472838,4728389632.00
2021-04-23 14:45,3470.15,3473.80,3469.85,3473.28,575376,5753765888.00
2021-04-23 14:50,3473.38,3473.38,3471.94,3472.62,665305,6653050880.00
2021-04-23 14:55,3472.59,3473.42,3471.48,3471.74,843402,8434024448.00
2021-04-23 15:00,3472.11,3474.17,3472.11,3474.17,851125,8511258624.00
2021-04-26 09:35,3484.11,3489.05,3478.43,3484.46,3454436,34544361472.00
2021-04-26 09:40,3484.54,3484.54,3475.91,3477.49,2036123,20361232384.00
2021-04-26 09:45,3477.57,3479.24,3472.34,3479.02,1635301,16353017856.00
2021-04-26 09:50,3478.71,3486.01,3478.71,3484.12,1493308,14933082112.00
2021-04-26 09:55,3484.08,3486.81,3484.08,3485.23,1327513,13275136000.00
2021-04-26 10:00,3485.54,3497.12,3485.48,3495.43,1276995,12769951744.00
2021-04-26 10:05,3494.88,3496.90,3491.32,3493.47,1104801,11048017920.00
2021-04-26 10:10,3493.17,3495.74,3489.34,3494.93,975547,9755475968.00
2021-04-26 10:15,3494.99,3495.24,3490.32,3491.41,918393,9183936512.00
2021-04-26 10:20,3491.28,3494.32,3488.46,3489.21,868838,8688386048.00
2021-04-26 10:25,3488.64,3490.55,3486.93,3490.23,771855,7718551552.00
2021-04-26 10:30,3490.62,3491.79,3489.40,3490.73,714414,7144144896.00
2021-04-26 10:35,3491.97,3492.62,3488.67,3490.21,788656,7886569472.00
2021-04-26 10:40,3490.52,3491.89,3488.86,3489.51,738689,7386890240.00
2021-04-26 10:45,3489.11,3489.48,3486.17,3487.05,638581,6385811456.00
2021-04-26 10:50,3487.22,3489.30,3487.14,3488.36,579783,5797838848.00
2021-04-26 10:55,3488.46,3493.57,3488.46,3493.39,622516,6225166336.00
2021-04-26 11:00,3493.19,3494.67,3492.56,3493.19,576025,5760253952.00
2021-04-26 11:05,3493.02,3494.44,3491.69,3492.30,597249,5972492288.00
2021-04-26 11:10,3491.78,3495.45,3490.78,3494.89,521533,5215338496.00
2021-04-26 11:15,3495.79,3495.79,3491.85,3492.23,533510,5335105536.00
2021-04-26 11:20,3491.96,3491.96,3489.34,3489.34,471490,4714905600.00
2021-04-26 11:25,3489.42,3489.42,3480.74,3481.03,636012,6360121344.00
2021-04-26 11:30,3481.13,3482.24,3479.65,3480.68,431505,4315054080.00
2021-04-26 13:05,3480.75,3482.63,3478.34,3482.39,579562,5795627008.00
2021-04-26 13:10,3482.60,3483.15,3478.05,3480.30,482004,4820041728.00
2021-04-26 13:15,3480.40,3480.88,3477.68,3480.41,487227,4872273920.00
2021-04-26 13:20,3480.69,3481.18,3478.60,3479.50,481891,4818911232.00
2021-04-26 13:25,3479.36,3479.80,3473.77,3474.00,562161,5621612544.00
2021-04-26 13:30,3473.88,3476.32,3473.64,3475.76,491275,4912758784.00
2021-04-26 13:35,3475.37,3475.73,3473.07,3473.77,471192,4711923712.00
2021-04-26 13:40,3474.03,3474.06,3462.80,3464.60,766181,7661813760.00
2021-04-26 13:45,3464.41,3464.92,3459.52,3460.75,683628,6836289536.00
2021-04-26 13:50,3460.99,3461.72,3459.34,3459.99,594005,5940051968.00
2021-04-26 13:55,3459.94,3460.12,3454.10,3454.10,689963,6899630080.00
2021-04-26 14:00,3454.09,3460.50,3453.65,3458.25,588473,5884739584.00
2021-04-26 14:05,3457.57,3457.63,3450.69,3451.28,635564,6355648512.00
2021-04-26 14:10,3450.90,3454.72,3450.14,3454.69,589460,5894602752.00
2021-04-26 14:15,3454.33,3458.46,3454.33,3457.18,456409,4564090880.00
2021-04-26 14:20,3456.89,3456.89,3452.65,3455.73,439690,4396908544.00
2021-04-26 14:25,3456.36,3456.36,3452.04,3452.04,478088,4780883968.00
2021-04-26 14:30,3451.67,3452.99,3450.46,3452.99,543231,5432311808.00
2021-04-26 14:35,3452.47,3456.31,3452.47,3453.96,541985,5419859968.00
2021-04-26 14:40,3453.85,3454.17,3446.80,3447.68,783627,7836270592.00
2021-04-26 14:45,3447.32,3447.71,3444.13,3445.01,777777,7777779712.00
2021-04-26 14:50,3444.67,3444.78,3438.68,3438.94,953719,9537191936.00
2021-04-26 14:55,3438.89,3440.82,3438.57,3440.82,1110894,11108941824.00
2021-04-26 15:00,3441.04,3442.20,3440.56,3441.17,915066,9150660608.00
2021-04-27 09:35,3440.09,3442.03,3432.23,3440.40,2787233,27872335872.00
2021-04-27 09:40,3440.25,3440.98,3433.15,3437.84,1645835,16458352640.00
2021-04-27 09:45,3436.23,3436.23,3428.44,3428.44,1525888,15258886144.00
2021-04-27 09:50,3428.02,3437.01,3425.10,3436.73,1344388,13443883008.00
2021-04-27 09:55,3436.50,3439.24,3430.49,3434.52,1201023,12010233856.00
2021-04-27 10:00,3434.88,3437.96,3432.61,3434.42,1044819,10448191488.00
2021-04-27 10:05,3434.06,3434.11,3429.37,3432.46,1068363,10683637760.00
2021-04-27 10:10,3432.62,3433.17,3427.92,3428.39,918336,9183363072.00
2021-04-27 10:15,3427.42,3432.99,3426.39,3432.99,846927,8469274624.00
2021-04-27 10:20,3432.87,3432.95,3428.41,3428.59,665429,6654296064.00
2021-04-27 10:25,3428.76,3428.76,3426.14,3427.01,718068,7180681216.00
2021-04-27 10:30,3427.00,3427.00,3421.21,3421.64,789490,7894908928.00
2021-04-27 10:35,3421.32,3422.95,3419.02,3419.02,737671,7376715776.00
2021-04-27 10:40,3418.55,3422.58,3417.26,3422.35,672925,6729252864.00
2021-04-27 10:45,3422.99,3429.66,3422.99,3429.47,584471,5844713472.00
2021-04-27 10:50,3429.65,3430.61,3425.62,3425.62,511184,5111840768.00
2021-04-27 10:55,3425.75,3426.22,3423.01,3423.54,474978,4749787136.00
2021-04-27 11:00,3422.94,3424.57,3421.85,3424.44,467042,4670423040.00
2021-04-27 11:05,3424.27,3424.98,3419.25,3422.41,589145,5891457024.00
2021-04-27 11:10,3421.83,3423.15,3420.06,3423.04,479738,4797382656.00
2021-04-27 11:15,3422.82,3425.93,3422.33,3422.33,445430,4454301696.00
2021-04-27 11:20,3422.52,3423.06,3421.76,3422.61,358185,3581853696.00
2021-04-27 11:25,3422.63,3424.00,3421.53,3422.10,380297,3802972160.00
2021-04-27 11:30,3421.93,3423.52,3421.05,3422.52,375470,3754704896.00
2021-04-27 13:05,3422.41,3422.92,3419.64,3421.26,529265,5292654592.00
2021-04-27 13:10,3421.98,3421.98,3418.53,3421.13,452073,4520738816.00
2021-04-27 13:15,3420.28,3420.89,3418.39,3418.39,423939,4239392768.00
2021-04-27 13:20,3418.48,3422.25,3417.43,3422.25,488592,4885921792.00
2021-04-27 13:25,3423.03,3424.01,3422.64,3424.01,439297,4392976384.00
2021-04-27 13:30,3424.07,3429.85,3424.03,3429.47,468420,4684201984.00
2021-04-27 13:35,3429.26,3434.05,3429.26,3433.98,507166,5071667200.00
2021-04-27 13:40,3433.79,3438.43,3433.11,3438.43,539125,5391253504.00
2021-04-27 13:45,3437.94,3438.65,3435.89,3437.50,480174,4801740800.00
2021-04-27 13:50,3437.32,3439.61,3437.32,3439.43,457388,4573888512.00
2021-04-27 13:55,3440.04,3443.63,3439.98,3441.74,516993,5169938432.00
2021-04-27 14:00,3441.82,3442.30,3439.89,3442.02,407473,4074733568.00
2021-04-27 14:05,3441.60,3442.96,3438.27,3438.27,433186,4331864064.00
2021-04-27 14:10,3438.83,3438.83,3437.02,3437.75,376378,3763781632.00
2021-04-27 14:15,3437.71,3442.54,3437.71,3441.64,437596,4375969792.00
2021-04-27 14:20,3441.63,3442.78,3440.78,3441.58,380587,3805872128.00
2021-04-27 14:25,3441.60,3441.77,3438.63,3439.34,394199,3941990400.00
2021-04-27 14:30,3439.26,3442.58,3439.03,3441.54,438045,4380459008.00
2021-04-27 14:35,3441.30,3442.06,3438.92,3439.43,495291,4952915968.00
2021-04-27 14:40,3438.85,3440.27,3436.86,3439.89,538338,5383389184.00
2021-04-27 14:45,3439.95,3440.93,3438.92,3440.56,544882,5448826880.00
2021-04-27 14:50,3439.99,3441.94,3439.99,3440.35,653796,6537969664.00
2021-04-27 14:55,3440.48,3442.32,3440.48,3442.00,816771,8167718912.00
2021-04-27 15:00,3442.04,3443.85,3442.04,3442.61,853268,8532688896.00
2021-04-28 09:35,3432.16,3432.16,3423.32,3423.32,3136189,31361894400.00
2021-04-28 09:40,3423.90,3431.75,3423.74,3424.95,1878830,18788300800.00
2021-04-28 09:45,3425.54,3434.16,3424.87,3431.57,1496647,14966472704.00
2021-04-28 09:50,3431.94,3444.41,3431.94,3441.62,1400240,14002405376.00
2021-04-28 09:55,3441.29,3444.13,3441.25,3443.72,1123398,11233984512.00
2021-04-28 10:00,3443.57,3444.57,3439.78,3444.24,964934,9649340416.00
2021-04-28 10:05,3444.41,3445.57,3440.82,3441.57,950694,9506947072.00
2021-04-28 10:10,3440.38,3440.75,3436.23,3437.15,826799,8267997184.00
2021-04-28 10:15,3436.95,3439.21,3436.20,3436.20,742951,7429513216.00
2021-04-28 10:20,3436.08,3439.03,3435.34,3439.03,728389,7283892224.00
2021-04-28 10:25,3438.36,3439.90,3438.18,3439.09,710812,7108124672.00
2021-04-28 10:30,3438.67,3445.72,3438.13,3445.58,676513,6765133824.00
2021-04-28 10:35,3446.07,3449.43,3446.07,3448.31,727867,7278673920.00
2021-04-28 10:40,3447.89,3448.83,3446.10,3447.09,596161,5961613312.00
2021-04-28 10:45,3446.89,3451.29,3446.74,3450.90,606615,6066159616.00
2021-04-28 10:50,3450.79,3450.96,3446.09,3446.73,541743,5417435136.00
2021-04-28 10:55,3446.91,3447.04,3444.71,3444.83,525672,5256724480.00
2021-04-28 11:00,3444.43,3444.50,3440.05,3440.05,542919,5429198848.00
2021-04-28 11:05,3440.14,3443.12,3440.06,3443.12,500246,5002461184.00
2021-04-28 11:10,3442.89,3444.45,3437.27,3437.27,495309,4953096192.00
2021-04-28 11:15,3437.23,3437.23,3433.39,3435.96,565097,5650972672.00
2021-04-28 11:20,3435.52,3438.08,3435.42,3437.11,404886,4048863232.00
